kind,id,score,blocker,recoverable_share,confidence,score_model_id,rubric_version
onet,8291,45,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3897,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,15371,2,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6084,88,judgment,0.67,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5669,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1075,62,judgment,0.36,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3533,45,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6435,35,judgment,0.16,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1394,70,data_access,0.43,medium,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2519,30,interpersonal,0.12,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,396,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,617,45,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2548,8,physical,0.03,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3661,94,none,0.79,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,13921,86,data_access,0.64,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2576,58,judgment,0.32,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4267,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2915,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4108,25,interpersonal,0.1,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10074,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,7425,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4665,3,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4218,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5112,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3887,30,interpersonal,0.12,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,943,40,interpersonal,0.18,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6396,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,9027,82,data_access,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11209,58,judgment,0.32,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5756,92,none,0.76,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14482,50,judgment,0.25,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4556,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11881,60,judgment,0.35,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5508,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11411,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,240,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,570,52,judgment,0.27,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4301,60,interpersonal,0.35,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3820,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2504,40,judgment,0.18,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,15090,15,physical,0.05,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,3285,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6222,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1752,4,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,4998,15,physical,0.05,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,7246,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1022,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,9158,10,physical,0.04,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,7140,82,judgment,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6632,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5343,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11152,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5606,95,none,0.8,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2637,65,judgment,0.38,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12223,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9222,20,interpersonal,0.07,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1507,82,judgment,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4488,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,423,82,data_access,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2851,88,none,0.67,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8012,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3141,10,physical,0.04,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,7187,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,8896,45,judgment,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9866,15,physical,0.05,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10362,15,physical,0.05,medium,codex-gpt-5,v2.0-0bc6e57d39a2
micro,4614,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5477,58,judgment,0.32,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,7748,10,physical,0.04,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6005,35,interpersonal,0.16,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6351,35,judgment,0.16,low,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1366,92,none,0.76,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2518,50,judgment,0.25,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1882,88,none,0.67,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5711,68,judgment,0.4,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9499,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1597,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11665,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,9619,92,none,0.76,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11835,6,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2905,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1734,75,data_access,0.48,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5352,65,judgment,0.38,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11711,55,interpersonal,0.3,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6397,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,15108,65,interpersonal,0.38,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10476,2,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4789,30,interpersonal,0.12,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1918,45,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5337,15,physical,0.05,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,8505,10,physical,0.04,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,575,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1322,82,judgment,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6599,15,physical,0.05,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3919,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,126,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,8452,65,judgment,0.38,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14290,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,272,88,none,0.67,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6882,85,none,0.62,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2187,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,684,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9084,55,judgment,0.3,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3912,70,judgment,0.43,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,933,86,none,0.64,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,7756,6,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,646,94,none,0.79,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6520,86,judgment,0.64,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,13670,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,3370,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4070,35,interpersonal,0.16,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,12,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9836,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,8608,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5048,42,interpersonal,0.2,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,81,45,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,880,25,interpersonal,0.1,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,7618,78,data_access,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,15187,7,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,4923,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,3559,82,judgment,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9896,92,none,0.76,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1384,76,judgment,0.5,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6627,10,physical,0.04,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6980,35,data_access,0.16,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12510,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6096,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6530,45,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4487,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,15143,7,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5731,20,interpersonal,0.07,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,13583,82,none,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,7719,86,judgment,0.64,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,13418,60,judgment,0.35,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,4317,65,judgment,0.38,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2687,88,none,0.67,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12314,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5863,40,data_access,0.18,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10991,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1741,40,interpersonal,0.18,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,80,74,judgment,0.48,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9937,72,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8629,45,data_access,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4707,60,judgment,0.35,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2821,45,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4574,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,13573,10,physical,0.04,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,13889,15,physical,0.05,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5368,35,interpersonal,0.16,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8581,10,physical,0.04,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14500,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,13619,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14557,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,7068,94,none,0.79,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2871,60,judgment,0.35,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,4562,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2055,75,judgment,0.48,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11514,45,judgment,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11303,8,physical,0.03,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9328,65,interpersonal,0.38,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,400,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2172,85,none,0.62,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12653,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12113,6,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14013,58,judgment,0.32,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6581,75,judgment,0.5,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,13028,2,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11832,4,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2443,85,none,0.65,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1290,70,judgment,0.44,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10413,92,none,0.78,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,599,48,interpersonal,0.27,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,9007,12,physical,0.05,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12925,65,judgment,0.4,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1298,10,physical,0.04,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2864,50,interpersonal,0.28,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14597,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8547,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,739,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6414,38,judgment,0.18,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9108,55,judgment,0.32,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,7280,8,physical,0.03,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5529,85,none,0.65,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6395,12,physical,0.05,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5851,80,none,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6489,70,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3031,70,judgment,0.44,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11712,2,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14614,4,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,7221,12,physical,0.05,medium,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8090,4,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,9153,12,physical,0.05,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10096,55,interpersonal,0.32,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3830,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4569,20,interpersonal,0.08,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1314,92,none,0.78,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8091,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3681,18,judgment,0.07,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11099,2,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14487,82,judgment,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4820,88,none,0.68,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,4507,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,57,50,judgment,0.28,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5924,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,9261,10,physical,0.04,medium,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8471,82,data_access,0.6,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,141,45,interpersonal,0.25,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5114,65,judgment,0.4,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10493,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8095,80,data_access,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,3091,85,none,0.65,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,892,60,judgment,0.36,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,13257,60,judgment,0.36,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,3159,88,none,0.68,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3981,52,judgment,0.3,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9882,85,none,0.65,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6668,88,none,0.68,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5328,10,physical,0.04,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14695,35,interpersonal,0.18,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12220,2,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4848,3,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5263,70,interpersonal,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10386,8,physical,0.03,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1137,40,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6723,24,judgment,0.1,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6046,3,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12114,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,8534,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14448,95,none,0.84,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4145,62,interpersonal,0.36,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10376,92,none,0.78,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1349,70,judgment,0.45,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3832,35,interpersonal,0.18,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,7796,4,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,4292,20,interpersonal,0.08,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5030,3,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5747,75,judgment,0.5,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,7520,88,none,0.68,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9347,25,interpersonal,0.12,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2069,88,none,0.68,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5269,35,judgment,0.18,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8363,65,judgment,0.4,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,7311,3,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,3081,88,none,0.68,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,4106,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5674,94,none,0.8,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1551,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9442,62,judgment,0.36,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12187,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6409,4,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,7432,6,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,8520,20,judgment,0.08,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5628,0,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,7466,80,data_access,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6857,72,judgment,0.46,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8576,78,none,0.54,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,7049,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,14591,5,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1900,65,judgment,0.4,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,458,85,judgment,0.62,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10693,3,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11233,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2265,65,judgment,0.4,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,2283,75,judgment,0.5,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1554,15,physical,0.05,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,7613,85,data_access,0.64,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,723,55,judgment,0.32,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2063,75,judgment,0.5,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6196,35,judgment,0.18,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9553,70,interpersonal,0.42,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,704,50,judgment,0.28,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,9130,60,judgment,0.36,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,13767,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8790,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,56,95,none,0.82,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4327,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,7128,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,9587,75,judgment,0.5,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,744,45,interpersonal,0.25,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1589,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,9269,4,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4932,30,interpersonal,0.15,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,791,40,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4849,30,judgment,0.15,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3671,22,judgment,0.1,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,3494,42,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5400,8,physical,0.03,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6262,55,interpersonal,0.32,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6513,8,physical,0.03,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9450,45,data_access,0.25,medium,codex-gpt-5,v2.0-0bc6e57d39a2
onet,5860,96,none,0.86,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12802,2,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2628,40,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6451,10,physical,0.04,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6208,65,judgment,0.4,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6172,22,judgment,0.09,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5227,15,physical,0.05,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,12064,4,physical,0.02,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8155,88,none,0.68,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9577,65,judgment,0.4,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1988,85,judgment,0.62,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1957,85,none,0.65,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,15407,10,physical,0.04,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,4021,50,interpersonal,0.28,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1786,92,none,0.78,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,959,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,460,88,none,0.68,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,3510,35,interpersonal,0.18,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11313,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5786,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,2077,55,judgment,0.32,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,1785,80,judgment,0.58,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,9082,20,judgment,0.08,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,8017,82,data_access,0.6,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,1028,90,none,0.72,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,6089,92,none,0.78,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,11558,65,judgment,0.4,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10501,1,physical,0.0,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,7388,95,none,0.84,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6875,52,judgment,0.28,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,207,75,judgment,0.5,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,3722,78,judgment,0.52,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5860,95,none,0.84,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,10975,3,physical,0.01,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,3482,42,interpersonal,0.22,high,codex-gpt-5,v2.0-0bc6e57d39a2
onet,6709,28,judgment,0.12,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,5305,55,interpersonal,0.32,high,codex-gpt-5,v2.0-0bc6e57d39a2
micro,4127,8,physical,0.03,high,codex-gpt-5,v2.0-0bc6e57d39a2
